chiave,record_id,file,regione_codice,regione_finale,provincia_finale,comune_finale,nome_originale,nome_canonico,nome_norm_stat,tipo_originale,tipo_standard,macro_categoria,fonte_territorializzazione,stato_osservazione,ruoli_documentali,ruolo_attore,ruolo_firmatario,ruolo_proponente,ente_capofila,note,cf,codice_soggetti_questionari,denominazione_soggetti_questionari,codice_aggregazione_2,descrizione_aggregazione_2
FORZE DELL'ORDINE||Carabinieri/Polizia/altre forze dell'ordine||||Abruzzo,206_0009,13_2406_rta_13_241122110421_4166---PROTOCOLLOOPERATIVO.txt,13,Abruzzo,,,FF.OO.,Forze dell'ordine,FORZE DELL'ORDINE,Carabinieri/Polizia/altre forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario,nome,generico,,0,0,0,,coinvolte in formazione/aggiornamento sulla tematica della violenza domestica,,15,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario
GOVERNO ITALIANO||Altro||||Abruzzo,198_0013,13_2406_rta_13_241122102615_4166---PROTOCOLLOD_INTESACOMUNEAQ_donatellatelliniCAV2023.txt,13,Abruzzo,,,Governo italiano,Governo italiano,GOVERNO ITALIANO,Altro,Altro,Altro,nome,valido_localizzato,,0,0,0,,,,30,Altro,9,altro
GOVERNO ITALIANO||Altro||||Abruzzo,200_0058,13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,13,Abruzzo,,,Governo Italiano,Governo Italiano,GOVERNO ITALIANO,Altro,Altro,Altro,nome,valido_localizzato,,0,0,0,,,,30,Altro,9,altro
GOVERNO ITALIANO||Altro||||Abruzzo,202_0021,13_2406_rta_13_241122104428_4166---Protocollorete_ortonaCAVconsultoriodiocesano.txt,13,Abruzzo,,,Governo Italiano,Governo Italiano,GOVERNO ITALIANO,Altro,Altro,Altro,nome,valido_localizzato,,0,0,0,,Citato per politiche nazionali antiviolenza,,30,Altro,9,altro
GOVERNO ITALIANO||Altro||||Abruzzo,204_0029,13_2406_rta_13_241122105540_4166---protocollodirete_vastodonnattiva.txt,13,Abruzzo,,,Governo Italiano,Governo Italiano,GOVERNO ITALIANO,Altro,Altro,Altro,nome,valido_localizzato,,0,0,0,,,,30,Altro,9,altro
GOVERNO ITALIANO||Altro||||Abruzzo,208_0032,13_2406_rta_13_241122115416_4166---PROTOCOLLOPESCARA.txt,13,Abruzzo,,,Governo italiano,Governo italiano,GOVERNO ITALIANO,Altro,Altro,Altro,nome,valido_localizzato,,0,0,0,,Citato come fonte normativa,,30,Altro,9,altro
NAZIONI UNITE||Altro||||Abruzzo,198_0014,13_2406_rta_13_241122102615_4166---PROTOCOLLOD_INTESACOMUNEAQ_donatellatelliniCAV2023.txt,13,Abruzzo,,,Nazioni Unite,Nazioni Unite,NAZIONI UNITE,Altro,Altro,Altro,nome,valido_localizzato,,0,0,0,,,,30,Altro,9,altro
NAZIONI UNITE||Altro||||Abruzzo,204_0024,13_2406_rta_13_241122105540_4166---protocollodirete_vastodonnattiva.txt,13,Abruzzo,,,Nazioni Unite,Nazioni Unite,NAZIONI UNITE,Altro,Altro,Altro,nome,valido_localizzato,,0,0,0,,Organismo internazionale,,30,Altro,9,altro
UNIONE EUROPEA||Altro||||Abruzzo,198_0015,13_2406_rta_13_241122102615_4166---PROTOCOLLOD_INTESACOMUNEAQ_donatellatelliniCAV2023.txt,13,Abruzzo,,,Unione Europea,Unione Europea,UNIONE EUROPEA,Altro,Altro,Altro,nome,da_escludere,,0,0,0,,UE,,30,Altro,9,altro
UNIONE EUROPEA||Altro||||Abruzzo,208_0031,13_2406_rta_13_241122115416_4166---PROTOCOLLOPESCARA.txt,13,Abruzzo,,,Unione Europea,Unione Europea,UNIONE EUROPEA,Altro,Altro,Altro,nome,da_escludere,,0,0,0,,Citata come ente internazionale,,30,Altro,9,altro
CONSIGLIO D'EUROPA||Altro||||Abruzzo,198_0016,13_2406_rta_13_241122102615_4166---PROTOCOLLOD_INTESACOMUNEAQ_donatellatelliniCAV2023.txt,13,Abruzzo,,,Consiglio d'Europa,Consiglio d'Europa,CONSIGLIO D'EUROPA,Altro,Altro,Altro,nome,da_escludere,,0,0,0,,,,30,Altro,9,altro
CONSIGLIO D'EUROPA||Altro||||Abruzzo,202_0023,13_2406_rta_13_241122104428_4166---Protocollorete_ortonaCAVconsultoriodiocesano.txt,13,Abruzzo,,,Consiglio d’Europa,Consiglio d'Europa,CONSIGLIO D'EUROPA,Altro,Altro,Altro,nome,da_escludere,,0,0,0,,Citato per la Convenzione di Istanbul,,30,Altro,9,altro
CONSIGLIO D'EUROPA||Altro||||Abruzzo,204_0025,13_2406_rta_13_241122105540_4166---protocollodirete_vastodonnattiva.txt,13,Abruzzo,,,Consiglio d’Europa,Consiglio d'Europa,CONSIGLIO D'EUROPA,Altro,Altro,Altro,nome,da_escludere,,0,0,0,,Organismo internazionale,,30,Altro,9,altro
PROCURA DELLA REPUBBLICA PRESSO IL TRIBUNALE PER I MINORENNI DI L'AQUILA||Procura Minorile/ Tribunale minorile||L'Aquila||Abruzzo,199_0004,13_2406_rta_13_241122103653_4166---protocollodirete_cavlafenice_provinciateramo.txt,13,Abruzzo,L'Aquila,L'Aquila,Procura della Repubblica presso il Tribunale per i Minorenni di L’Aquila,Procura della Repubblica presso il Tribunale per i Minorenni di L'Aquila,PROCURA DELLA REPUBBLICA PRESSO IL TRIBUNALE PER I MINORENNI DI L'AQUILA,Procura Minorile/Tribunale minorile,Procura Minorile/ Tribunale minorile,Settore giudiziario,json,valido_localizzato,firmatario|attore,1,1,0,,,,17,Procura Minorile/ Tribunale minorile,2,Settore giudiziario
PROCURA DELLA REPUBBLICA PRESSO IL TRIBUNALE PER I MINORENNI DI L'AQUILA||Procura Minorile/ Tribunale minorile||L'Aquila||Abruzzo,208_0009,13_2406_rta_13_241122115416_4166---PROTOCOLLOPESCARA.txt,13,Abruzzo,L'Aquila,L'Aquila,Procura della Repubblica presso il Tribunale per i Minorenni di L’Aquila,Procura della Repubblica presso il Tribunale per i Minorenni di L'Aquila,PROCURA DELLA REPUBBLICA PRESSO IL TRIBUNALE PER I MINORENNI DI L'AQUILA,Procura Minorile/Tribunale minorile,Procura Minorile/ Tribunale minorile,Settore giudiziario,json,valido_localizzato,firmatario|attore,1,1,0,,,,17,Procura Minorile/ Tribunale minorile,2,Settore giudiziario
COMUNE DI ORTONA||Comuni||Chieti||Abruzzo,200_0001,13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,13,Abruzzo,Chieti,Ortona,Comune di Ortona,Comune di Ortona,COMUNE DI ORTONA,Comuni,Comuni,Servizi comunali,json,valido_localizzato,firmatario|attore,1,1,0,,,,3,Comuni,3,Servizi comunali
COMUNE DI ORTONA||Comuni||Chieti||Abruzzo,201_0001,13_2406_rta_13_241122104158_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,13,Abruzzo,Chieti,Ortona,Comune di Ortona,Comune di Ortona,COMUNE DI ORTONA,Comuni,Comuni,Servizi comunali,json,valido_localizzato,firmatario|attore,1,1,0,,,,3,Comuni,3,Servizi comunali
COMUNE DI ORTONA||Comuni||Chieti||Abruzzo,202_0001,13_2406_rta_13_241122104428_4166---Protocollorete_ortonaCAVconsultoriodiocesano.txt,13,Abruzzo,Chieti,Ortona,Comune di Ortona,Comune di Ortona,COMUNE DI ORTONA,Comuni,Comuni,Servizi comunali,json,valido_localizzato,firmatario|attore,1,1,0,,Firmatario protocollo,,3,Comuni,3,Servizi comunali
PREFETTURA DI CHIETI||Prefettura||Chieti||Abruzzo,200_0002,13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,13,Abruzzo,Chieti,Chieti,Prefettura di Chieti,Prefettura di Chieti,PREFETTURA DI CHIETI,Prefettura,Prefettura,Settore giudiziario,json,valido_localizzato,firmatario|attore,1,1,0,,,,13,Prefettura,2,Settore giudiziario
PREFETTURA DI CHIETI||Prefettura||Chieti||Abruzzo,201_0002,13_2406_rta_13_241122104158_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,13,Abruzzo,Chieti,Chieti,Prefettura di Chieti,Prefettura di Chieti,PREFETTURA DI CHIETI,Prefettura,Prefettura,Settore giudiziario,json,valido_localizzato,firmatario|attore,1,1,0,,,,13,Prefettura,2,Settore giudiziario
PREFETTURA DI CHIETI||Prefettura||Chieti||Abruzzo,202_0002,13_2406_rta_13_241122104428_4166---Protocollorete_ortonaCAVconsultoriodiocesano.txt,13,Abruzzo,Chieti,Chieti,Prefettura di Chieti,Prefettura di Chieti,PREFETTURA DI CHIETI,Prefettura,Prefettura,Settore giudiziario,json,valido_localizzato,firmatario|attore,1,1,0,,Firmatario protocollo,,13,Prefettura,2,Settore giudiziario
PREFETTURA DI CHIETI||Prefettura||Chieti||Abruzzo,203_0004,13_2406_rta_13_241122104842_4166---Protocollodirete_DAFNE.txt,13,Abruzzo,Chieti,Chieti,Prefettura di Chieti,Prefettura di Chieti,PREFETTURA DI CHIETI,Prefettura,Prefettura,Settore giudiziario,json,valido_localizzato,firmatario|attore,1,1,0,,Firmatario,,13,Prefettura,2,Settore giudiziario
PREFETTURA DI CHIETI||Prefettura||Chieti||Abruzzo,204_0002,13_2406_rta_13_241122105540_4166---protocollodirete_vastodonnattiva.txt,13,Abruzzo,Chieti,Chieti,Prefettura di Chieti,Prefettura di Chieti,PREFETTURA DI CHIETI,Prefettura,Prefettura,Settore giudiziario,json,valido_localizzato,firmatario|attore,1,1,0,,,,13,Prefettura,2,Settore giudiziario
COMANDO COMPAGNIA CARABINIERI ORTONA||Carabinieri/Polizia/altre forze dell'ordine||Chieti||Abruzzo,200_0003,13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,13,Abruzzo,Chieti,Ortona,Comando Compagnia Carabinieri Ortona,Comando Compagnia Carabinieri Ortona,COMANDO COMPAGNIA CARABINIERI ORTONA,Carabinieri/Polizia/altre forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario,json,valido_localizzato,firmatario|attore,1,1,0,,,,15,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario
COMANDO COMPAGNIA CARABINIERI ORTONA||Carabinieri/Polizia/altre forze dell'ordine||Chieti||Abruzzo,201_0003,13_2406_rta_13_241122104158_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,13,Abruzzo,Chieti,Ortona,Comando Compagnia Carabinieri Ortona,Comando Compagnia Carabinieri Ortona,COMANDO COMPAGNIA CARABINIERI ORTONA,Carabinieri/Polizia/altre forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario,json,valido_localizzato,firmatario|attore,1,1,0,,,,15,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario
COMANDO COMPAGNIA CARABINIERI ORTONA||Carabinieri/Polizia/altre forze dell'ordine||Chieti||Abruzzo,202_0003,13_2406_rta_13_241122104428_4166---Protocollorete_ortonaCAVconsultoriodiocesano.txt,13,Abruzzo,Chieti,Ortona,Comando Compagnia Carabinieri Ortona,Comando Compagnia Carabinieri Ortona,COMANDO COMPAGNIA CARABINIERI ORTONA,Carabinieri/Polizia/altre forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario,json,valido_localizzato,firmatario|attore,1,1,0,,Firmatario protocollo,,15,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario
CONSULTORIO FAMIGLIARE A.GE||ASL (consultori familiari e altri servizi territoriali)||||Abruzzo,200_0004,13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,13,Abruzzo,,,Consultorio Famigliare A.Ge.,Consultorio Famigliare A.Ge,CONSULTORIO FAMIGLIARE A.GE,ASL (consultori familiari e altri servizi territoriali),ASL (consultori familiari e altri servizi territoriali),Settore sanitario,nome,valido_localizzato,firmatario|attore,1,1,0,,,,12,ASL (consultori familiari e altri servizi territoriali),4,settore sanitario
CONSULTORIO FAMIGLIARE A.GE||ASL (consultori familiari e altri servizi territoriali)||||Abruzzo,201_0004,13_2406_rta_13_241122104158_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,13,Abruzzo,,,Consultorio Famigliare A.Ge.,Consultorio Famigliare A.Ge,CONSULTORIO FAMIGLIARE A.GE,ASL (consultori familiari e altri servizi territoriali),ASL (consultori familiari e altri servizi territoriali),Settore sanitario,nome,valido_localizzato,firmatario|attore,1,1,0,,,,12,ASL (consultori familiari e altri servizi territoriali),4,settore sanitario
CONSULTORIO FAMIGLIARE A.GE||ASL (consultori familiari e altri servizi territoriali)||||Abruzzo,202_0004,13_2406_rta_13_241122104428_4166---Protocollorete_ortonaCAVconsultoriodiocesano.txt,13,Abruzzo,,,Consultorio Famigliare A.Ge.,Consultorio Famigliare A.Ge,CONSULTORIO FAMIGLIARE A.GE,ASL (consultori familiari e altri servizi territoriali),ASL (consultori familiari e altri servizi territoriali),Settore sanitario,nome,valido_localizzato,firmatario|attore,1,1,0,,Firmatario protocollo,,12,ASL (consultori familiari e altri servizi territoriali),4,settore sanitario
ASSOCIAZIONE DI PROMOZIONE SOCIALE DONN.E||Ente terzo settore - ETS (iscritto al RUNTS)||Chieti||Abruzzo,200_0005,13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,13,Abruzzo,Chieti,San Giovanni Teatino,Associazione di promozione sociale Donn.é,Associazione di promozione sociale Donn.e,ASSOCIAZIONE DI PROMOZIONE SOCIALE DONN.E,ASSOCIAZIONI DI PROMOZIONE SOCIALE,Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo e ordini,json,valido_localizzato,firmatario|attore,1,1,0,,,93066620696,24,Ente terzo settore - ETS (iscritto al RUNTS)[1],8,associazionismo
ASSOCIAZIONE DI PROMOZIONE SOCIALE DONN.E||Ente terzo settore - ETS (iscritto al RUNTS)||Chieti||Abruzzo,201_0005,13_2406_rta_13_241122104158_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,13,Abruzzo,Chieti,San Giovanni Teatino,Associazione di promozione sociale Donn.é,Associazione di promozione sociale Donn.e,ASSOCIAZIONE DI PROMOZIONE SOCIALE DONN.E,ASSOCIAZIONI DI PROMOZIONE SOCIALE,Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo e ordini,json,valido_localizzato,firmatario|attore,1,1,0,,,93066620696,24,Ente terzo settore - ETS (iscritto al RUNTS)[1],8,associazionismo
ASSOCIAZIONE DI PROMOZIONE SOCIALE DONN.E||Ente terzo settore - ETS (iscritto al RUNTS)||Chieti||Abruzzo,202_0005,13_2406_rta_13_241122104428_4166---Protocollorete_ortonaCAVconsultoriodiocesano.txt,13,Abruzzo,Chieti,San Giovanni Teatino,Associazione di promozione sociale Donn.é,Associazione di promozione sociale Donn.e,ASSOCIAZIONE DI PROMOZIONE SOCIALE DONN.E,ASSOCIAZIONI DI PROMOZIONE SOCIALE,Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo e ordini,json,valido_localizzato,firmatario|attore,1,1,0,,Firmatario protocollo,93066620696,24,Ente terzo settore - ETS (iscritto al RUNTS)[1],8,associazionismo
"ISTITUTO COMPRENSIVO N.1 ""MATILDE SERAO||Scuole/Ufficio scolastico provinciale e regionale||||Abruzzo",200_0006,13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,13,Abruzzo,,,Istituto Comprensivo n.1 “Matilde Serao”,"Istituto Comprensivo n.1 ""Matilde Serao","ISTITUTO COMPRENSIVO N.1 ""MATILDE SERAO",Scuole/Ufficio scolastico provinciale e regionale,Scuole/Ufficio scolastico provinciale e regionale,Settore educativo,nome,valido_localizzato,firmatario|attore,1,1,0,,,,16,Scuole/Ufficio scolastico provinciale e regionale,7,Settore Educativo
"ISTITUTO COMPRENSIVO N.1 ""MATILDE SERAO||Scuole/Ufficio scolastico provinciale e regionale||||Abruzzo",201_0006,13_2406_rta_13_241122104158_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,13,Abruzzo,,,Istituto Comprensivo n.1 “Matilde Serao”,"Istituto Comprensivo n.1 ""Matilde Serao","ISTITUTO COMPRENSIVO N.1 ""MATILDE SERAO",Scuole/Ufficio scolastico provinciale e regionale,Scuole/Ufficio scolastico provinciale e regionale,Settore educativo,nome,valido_localizzato,firmatario|attore,1,1,0,,,,16,Scuole/Ufficio scolastico provinciale e regionale,7,Settore Educativo
"ISTITUTO COMPRENSIVO N.1 ""MATILDE SERAO||Scuole/Ufficio scolastico provinciale e regionale||||Abruzzo",202_0006,13_2406_rta_13_241122104428_4166---Protocollorete_ortonaCAVconsultoriodiocesano.txt,13,Abruzzo,,,Istituto Comprensivo n.1 “Matilde Serao”,"Istituto Comprensivo n.1 ""Matilde Serao","ISTITUTO COMPRENSIVO N.1 ""MATILDE SERAO",Scuole/Ufficio scolastico provinciale e regionale,Scuole/Ufficio scolastico provinciale e regionale,Settore educativo,nome,valido_localizzato,firmatario|attore,1,1,0,,Firmatario protocollo,,16,Scuole/Ufficio scolastico provinciale e regionale,7,Settore Educativo
"ISTITUTO COMPRENSIVO N.2 "" F.P. TOSTI||Scuole/Ufficio scolastico provinciale e regionale||||Abruzzo",200_0007,13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,13,Abruzzo,,,Istituto Comprensivo n.2 “ F.P. Tosti”,"Istituto Comprensivo n.2 "" F.P. Tosti","ISTITUTO COMPRENSIVO N.2 "" F.P. TOSTI",Scuole/Ufficio scolastico provinciale e regionale,Scuole/Ufficio scolastico provinciale e regionale,Settore educativo,nome,valido_localizzato,firmatario|attore,1,1,0,,,,16,Scuole/Ufficio scolastico provinciale e regionale,7,Settore Educativo
"ISTITUTO COMPRENSIVO N.2 "" F.P. TOSTI||Scuole/Ufficio scolastico provinciale e regionale||||Abruzzo",202_0007,13_2406_rta_13_241122104428_4166---Protocollorete_ortonaCAVconsultoriodiocesano.txt,13,Abruzzo,,,Istituto Comprensivo n.2 “ F.P. Tosti”,"Istituto Comprensivo n.2 "" F.P. Tosti","ISTITUTO COMPRENSIVO N.2 "" F.P. TOSTI",Scuole/Ufficio scolastico provinciale e regionale,Scuole/Ufficio scolastico provinciale e regionale,Settore educativo,nome,valido_localizzato,firmatario|attore,1,1,0,,Firmatario protocollo,,16,Scuole/Ufficio scolastico provinciale e regionale,7,Settore Educativo
"ISTITUTI DI ISTRUZIONE SUPERIORE ""ACCIAIULI-ENAUDI||Scuole/Ufficio scolastico provinciale e regionale||||Abruzzo",200_0008,13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,13,Abruzzo,,,Istituti di istruzione superiore “Acciaiuli-Enaudi”,"Istituti di istruzione superiore ""Acciaiuli-Enaudi","ISTITUTI DI ISTRUZIONE SUPERIORE ""ACCIAIULI-ENAUDI",Scuole/Ufficio scolastico provinciale e regionale,Scuole/Ufficio scolastico provinciale e regionale,Settore educativo,nome,valido_localizzato,firmatario|attore,1,1,0,,,,16,Scuole/Ufficio scolastico provinciale e regionale,7,Settore Educativo
"ISTITUTI DI ISTRUZIONE SUPERIORE ""ACCIAIULI-ENAUDI||Scuole/Ufficio scolastico provinciale e regionale||||Abruzzo",201_0008,13_2406_rta_13_241122104158_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,13,Abruzzo,,,Istituti di istruzione superiore “Acciaiuli-Enaudi”,"Istituti di istruzione superiore ""Acciaiuli-Enaudi","ISTITUTI DI ISTRUZIONE SUPERIORE ""ACCIAIULI-ENAUDI",Scuole/Ufficio scolastico provinciale e regionale,Scuole/Ufficio scolastico provinciale e regionale,Settore educativo,nome,valido_localizzato,firmatario|attore,1,1,0,,,,16,Scuole/Ufficio scolastico provinciale e regionale,7,Settore Educativo
"ISTITUTI DI ISTRUZIONE SUPERIORE ""ACCIAIULI-ENAUDI||Scuole/Ufficio scolastico provinciale e regionale||||Abruzzo",202_0008,13_2406_rta_13_241122104428_4166---Protocollorete_ortonaCAVconsultoriodiocesano.txt,13,Abruzzo,,,Istituti di istruzione superiore “Acciaiuli-Enaudi”,"Istituti di istruzione superiore ""Acciaiuli-Enaudi","ISTITUTI DI ISTRUZIONE SUPERIORE ""ACCIAIULI-ENAUDI",Scuole/Ufficio scolastico provinciale e regionale,Scuole/Ufficio scolastico provinciale e regionale,Settore educativo,nome,valido_localizzato,firmatario|attore,1,1,0,,Firmatario protocollo,,16,Scuole/Ufficio scolastico provinciale e regionale,7,Settore Educativo
"ISTITUTO DI ISTRUZIONE SUPERIORE ""ALESSANDRA VOLTA||Scuole/Ufficio scolastico provinciale e regionale||||Abruzzo",200_0009,13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,13,Abruzzo,,,Istituto di istruzione superiore “Alessandra Volta”,"Istituto di istruzione superiore ""Alessandra Volta","ISTITUTO DI ISTRUZIONE SUPERIORE ""ALESSANDRA VOLTA",Scuole/Ufficio scolastico provinciale e regionale,Scuole/Ufficio scolastico provinciale e regionale,Settore educativo,nome,valido_localizzato,firmatario|attore,1,1,0,,,,16,Scuole/Ufficio scolastico provinciale e regionale,7,Settore Educativo
"ISTITUTO DI ISTRUZIONE SUPERIORE ""ALESSANDRA VOLTA||Scuole/Ufficio scolastico provinciale e regionale||||Abruzzo",201_0009,13_2406_rta_13_241122104158_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,13,Abruzzo,,,Istituto di istruzione superiore “Alessandra Volta”,"Istituto di istruzione superiore ""Alessandra Volta","ISTITUTO DI ISTRUZIONE SUPERIORE ""ALESSANDRA VOLTA",Scuole/Ufficio scolastico provinciale e regionale,Scuole/Ufficio scolastico provinciale e regionale,Settore educativo,nome,valido_localizzato,firmatario|attore,1,1,0,,,,16,Scuole/Ufficio scolastico provinciale e regionale,7,Settore Educativo
"ISTITUTO DI ISTRUZIONE SUPERIORE ""ALESSANDRA VOLTA||Scuole/Ufficio scolastico provinciale e regionale||||Abruzzo",202_0009,13_2406_rta_13_241122104428_4166---Protocollorete_ortonaCAVconsultoriodiocesano.txt,13,Abruzzo,,,Istituto di istruzione superiore “Alessandra Volta”,"Istituto di istruzione superiore ""Alessandra Volta","ISTITUTO DI ISTRUZIONE SUPERIORE ""ALESSANDRA VOLTA",Scuole/Ufficio scolastico provinciale e regionale,Scuole/Ufficio scolastico provinciale e regionale,Settore educativo,nome,valido_localizzato,firmatario|attore,1,1,0,,Firmatario protocollo,,16,Scuole/Ufficio scolastico provinciale e regionale,7,Settore Educativo
CONSULTA GIOVANILE ORTONA||Altro||Chieti||Abruzzo,200_0010,13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,13,Abruzzo,Chieti,Ortona,Consulta Giovanile Ortona,Consulta Giovanile Ortona,CONSULTA GIOVANILE ORTONA,Altro,Altro,Altro,json,valido_localizzato,firmatario|attore,1,1,0,,,,30,Altro,9,altro
CONSULTA GIOVANILE ORTONA||Altro||Chieti||Abruzzo,201_0010,13_2406_rta_13_241122104158_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,13,Abruzzo,Chieti,Ortona,Consulta Giovanile Ortona,Consulta Giovanile Ortona,CONSULTA GIOVANILE ORTONA,Altro,Altro,Altro,json,valido_localizzato,firmatario|attore,1,1,0,,,,30,Altro,9,altro
CONSULTA GIOVANILE ORTONA||Altro||Chieti||Abruzzo,202_0010,13_2406_rta_13_241122104428_4166---Protocollorete_ortonaCAVconsultoriodiocesano.txt,13,Abruzzo,Chieti,Ortona,Consulta Giovanile Ortona,Consulta Giovanile Ortona,CONSULTA GIOVANILE ORTONA,Altro,Altro,Altro,json,valido_localizzato,firmatario|attore,1,1,0,,Firmatario protocollo,,30,Altro,9,altro
CARITAS DIOCESANA ARCIDIOCESI LANCIANO-VASTO-ORTONA||Altro||||Abruzzo,200_0011,13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,13,Abruzzo,,,Caritas Diocesana Arcidiocesi Lanciano-Vasto-Ortona,Caritas Diocesana Arcidiocesi Lanciano-Vasto-Ortona,CARITAS DIOCESANA ARCIDIOCESI LANCIANO-VASTO-ORTONA,Altro,Altro,Altro,nome,valido_localizzato,firmatario|soggetto_proponente|attore,1,1,1,,,,30,Altro,9,altro
CARITAS DIOCESANA ARCIDIOCESI LANCIANO-VASTO-ORTONA||Altro||||Abruzzo,201_0011,13_2406_rta_13_241122104158_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,13,Abruzzo,,,Caritas Diocesana Arcidiocesi Lanciano-Vasto-Ortona,Caritas Diocesana Arcidiocesi Lanciano-Vasto-Ortona,CARITAS DIOCESANA ARCIDIOCESI LANCIANO-VASTO-ORTONA,Altro,Altro,Altro,nome,valido_localizzato,firmatario|attore,1,1,0,,,,30,Altro,9,altro
